"","person","family","community","county","province","age","gender","urban","vet","edu_yrs","lang","read_books","hours_tv","avg_sleep","smoked","coverage","govt_rating","welfare_housing","self-health","wechat","2020_employment","reason_unemployed","children","married","income_satis","income_rel","status_rel"
"211",411542105,110682,951909,8486,44,14,0,1,-8,8,1,1,0,6,0,-8,-8,-8,1,1,-8,-8,1,-8,-8,79,5
"212",110689551,110689,337263,32,43,10,1,1,-8,3,1,1,2,9,0,-8,-8,-8,2,0,-8,-8,2,-8,-8,79,2
"213",430390101,110689,337263,32,43,38,0,1,-8,12,1,1,1,7,0,2,2,-8,2,1,-8,-8,2,2,2,2,3
"214",430390104,110689,337263,32,43,41,1,1,1,16,1,1,1,7,1,2,2,-8,3,1,-8,-8,2,2,3,3,3
"215",430390105,110689,337263,32,43,13,0,1,-8,7,1,1,1,8,0,-8,-8,-8,1,0,-8,-8,2,-8,-8,79,3
"216",110717501,110717,228049,102,41,43,1,1,-8,-9,5,0,1,7,1,78,3,-8,1,1,80000,-8,4,2,4,3,3
"217",411572105,110717,228049,102,41,41,0,1,-8,12,1,0,1,9,0,78,3,-8,3,1,-8,-8,4,2,2,2,3
"218",110722551,110722,789873,102,41,31,1,0,-8,9,1,0,20,7,1,5,3,-8,3,0,-8,8,1,2,2,2,1
"219",411578103,110722,789873,102,41,29,0,0,-8,9,1,0,15,8,0,5,3,-8,3,1,-8,-8,1,2,2,1,1
"220",411588103,110730,659021,2017,44,41,1,1,-8,12,1,0,0.5,8,0,5,2,-8,3,1,-8,-8,2,2,4,3,3
"221",411588105,110730,659021,2017,44,38,0,1,-8,12,1,0,7,7,0,5,3,-8,3,1,-8,-8,2,2,4,3,4
"222",411588106,110730,659021,2017,44,15,0,1,-8,9,1,0,2,8,0,-8,-8,-8,3,1,-8,-8,2,-8,-8,4,1
"223",411588501,110730,659021,2017,44,12,1,1,-8,6,1,0,1,8,0,-8,-8,-8,1,0,-8,-8,2,-8,-8,79,1
"224",110754501,110754,669008,108,41,31,1,1,-8,9,1,0,2,7,0,2,1,-8,2,1,-8,-8,2,2,4,4,3
"225",411608104,110754,669008,108,41,29,0,1,-8,9,1,1,3,8,0,5,5,-8,3,1,-8,-8,2,2,2,2,4
"226",430556104,110823,-9,33,43,38,0,1,-8,9,1,1,14,8,0,6,3,-8,2,1,80000,-8,2,2,4,3,3
"227",411744103,110900,210200,108,41,38,1,0,-8,6,1,0,2,8,1,5,2,-8,3,1,-8,-8,2,2,4,3,3
"228",411744104,110900,210200,108,41,41,0,0,-8,-9,1,0,7,7,0,5,3,-8,2,1,10544,-8,2,2,3,3,3
"229",411744105,110900,210200,108,41,15,1,0,-8,9,1,1,0,7.5,0,-8,-8,-8,2,0,-8,-8,2,-8,-8,79,3
"230",411744106,110900,210200,108,41,14,0,0,-8,7,1,1,1,9,0,-8,-8,-8,2,0,-8,-8,2,-8,-8,79,3
"231",411745104,110901,210200,108,41,50,0,0,-8,6,5,0,8,7.5,0,5,1,-8,5,1,-8,-8,4,2,4,2,3
"232",411745106,110901,210200,108,41,13,1,0,-8,7,5,1,1,1,0,-8,-8,-8,2,0,-8,-8,4,-8,-8,79,2
"233",411745107,110901,210200,108,41,13,0,0,-8,7,5,1,1,8,0,-8,-8,-8,1,1,-8,-8,4,-8,-8,79,3
"234",411880103,111013,751306,108,41,34,1,1,1,16,1,1,25,6,1,2,1,-8,2,1,30101,-8,1,2,4,4,4
"235",1110921551,1110921,771228,2007,44,36,1,1,-8,-9,1,1,3,7,0,2,2,-8,3,1,40704,-8,1,-8,4,3,3
"236",440300104,1110921,771228,2007,44,33,0,1,-8,-9,1,1,15,6,0,3,3,-8,3,1,20603,-8,1,2,2,2,2
"237",420310105,111203,529606,92,31,33,0,1,-8,16,1,0,18,8,0,2,3,-8,2,1,-8,-8,2,1,4,3,2
"238",440512107,111272,708488,2082,44,28,0,1,-8,-9,5,0,0,10,0,5,4,-8,4,1,99700,-8,2,2,2,1,2
"239",440519105,111278,935546,2006,44,30,1,1,-8,16,1,1,28,7,0,2,2,-8,5,1,-8,-8,1,1,3,3,3
"240",111308551,111308,582437,125,44,44,1,0,-8,9,1,0,7,7,0,6,2,-8,3,1,-8,-8,9,2,2,2,2
"241",440560104,111308,582437,125,44,40,0,0,-8,6,1,0,5,7.5,0,5,3,-8,5,1,-8,-8,9,2,3,2,2
"242",430209101,111535,111800,30,43,46,0,1,-8,-9,1,0,17.5,5.5,0,78,2,-8,2,1,40101,-8,0,4,5,3,3
"243",430442104,111732,680720,127,44,42,0,1,-8,9,1,0,21,7.5,0,2,3,-8,4,1,-8,-8,1,2,3,3,3
"244",430465104,111752,927628,32,43,38,0,1,-8,12,1,1,2,8,0,5,3,-8,3,1,-8,2,5,2,3,3,2
"245",430509103,111790,438969,127,44,48,1,1,-8,12,1,1,0,6,0,3,4,-8,3,1,-8,-8,2,2,2,1,1
"246",430509104,111790,438969,127,44,46,0,1,-8,12,1,0,0.5,-8,0,3,4,-8,5,1,-8,-8,2,2,4,1,1
"247",430509105,111790,438969,127,44,23,0,1,-8,16,1,1,2,7,0,-1,3,-8,3,1,-8,-8,2,1,4,3,3
"248",430509106,111790,438969,127,44,16,0,1,-8,9,1,1,2,7,0,3,2,-8,2,0,-8,-8,2,-8,-8,79,3
"249",430545105,111820,-9,33,43,49,1,0,-8,-9,1,1,1,9,0,5,2,-8,2,1,-8,-8,0,2,4,3,3
"250",430712105,111921,247117,127,44,42,1,0,-8,9,1,0,5,7,1,2,4,-8,3,1,-8,-8,1,2,4,3,3
"251",430712106,111921,247117,127,44,42,0,0,-8,16,1,1,2,-8,0,2,3,-8,4,1,-8,-8,1,2,3,3,4
"252",441569106,111999,698460,2022,44,50,0,1,-8,-9,1,1,0,8,0,4,3,-8,2,1,-8,-8,4,1,2,3,2
"253",441650104,1120651,383431,2020,44,29,1,1,-8,15,1,0,3,8,0,5,4,-8,2,1,-8,-8,0,1,2,1,1
"254",441650103,112065,394153,2021,44,31,1,1,-8,9,1,0,12,6,1,5,3,-8,2,1,-8,-8,0,1,2,2,3
"255",441814106,112181,-9,1985,44,24,1,1,-8,12,1,1,3.5,6,1,78,2,-8,3,1,-8,-8,0,1,2,2,3
"256",441820106,112186,-9,2010,44,30,1,1,-8,6,1,0,0,8,1,2,2,-8,3,1,-8,-8,1,1,2,1,1
"257",440675106,112526,214600,119,44,53,0,1,-8,12,1,1,14,8,0,3,3,-8,2,1,-8,2,0,2,4,4,3
"258",450246103,112537,338475,6,45,44,1,1,-8,9,1,0,5,6,0,3,2,-8,1,1,10545,-8,5,2,2,3,3
"259",450246106,112537,338475,6,45,37,0,1,-8,9,1,1,0,7,0,6,2,-8,3,1,-8,-8,5,2,4,2,2
"260",450246108,112537,338475,6,45,13,1,1,-8,6,1,1,14,8.5,0,-8,-8,-8,1,1,-8,-8,5,-8,-8,79,2
"261",450246109,112537,338475,6,45,17,0,1,-8,9,1,1,3,10,0,3,2,-8,1,1,-8,-8,5,-8,-8,79,2
"262",112640551,112640,408143,2147,45,36,1,1,-8,16,1,1,3,7,0,1,2,-8,3,1,-8,-8,1,2,4,3,4
"263",450368103,112640,408143,2147,45,34,0,1,-8,16,1,1,14,8,0,2,2,-8,3,1,30101,-8,1,2,5,4,4
"264",441284104,113012,118562,1985,44,26,1,1,-8,9,1,0,4,8,1,2,3,-8,1,1,-8,-8,3,1,5,3,3
"265",113205552,113205,974676,43,51,10,0,0,-8,3,1,1,2,8,0,-8,-8,-8,2,0,-8,-8,8,-8,-8,5,1
"266",510432101,113205,974676,43,51,33,1,0,-8,0,1,0,14,8,1,5,3,-8,3,1,-8,-8,8,2,2,2,3
"267",510432104,113205,974676,43,51,31,0,0,-8,0,1,0,0.5,7,0,6,3,-8,1,1,-8,-8,8,2,2,1,1
"268",510432105,113205,974676,43,51,12,0,0,-8,5,1,1,2,5,0,-8,-8,-8,1,0,-8,-8,8,-8,-8,5,5
"269",441893104,113526,216200,123,44,43,1,0,-8,-9,1,0,6,6,0,5,3,-8,2,1,61101,-8,0,2,3,3,3
"270",441893108,113526,216200,123,44,16,1,0,-8,9,1,0,6,9,0,6,1,-8,1,1,-8,-8,0,-8,-8,79,3
"271",441893110,113526,216200,123,44,17,0,0,-8,12,1,1,70,12,0,78,1,-8,1,1,-8,-8,0,-8,-8,79,4
"272",441966101,113604,216300,123,44,42,0,1,-8,9,1,1,0,8,0,5,2,-8,2,1,10520,-8,1,2,2,2,3
"273",441966102,113604,216300,123,44,43,1,1,-8,12,5,0,4,8,0,5,2,-8,3,1,-8,-8,1,2,4,4,4
"274",441966105,113604,216300,123,44,16,0,1,-8,10,1,1,4,7.5,0,5,3,-8,3,1,-8,-8,1,-8,-8,79,2
"275",520044104,113661,-9,914,32,24,1,0,-8,12,1,0,2,7,0,5,2,-8,3,0,-8,-8,0,1,4,4,4
"276",450171106,113798,959161,2150,45,37,0,1,-8,-9,1,0,7,7,0,2,2,-8,3,1,62301,-8,4,2,3,4,3
"277",114015602,114015,795720,26,52,31,1,1,-8,12,1,0,20,7,1,5,2,-8,3,1,40301,6,2,-8,4,3,2
"278",249775701,249775,795720,26,52,52,1,1,-8,-9,1,0,14,8,1,5,2,-8,3,1,50103,-8,2,-8,4,2,3
"279",520504103,114015,795720,26,52,27,0,1,-8,15,1,1,20,8,0,5,2,-8,3,1,80000,-8,2,2,4,3,3
"280",114130553,114130,511271,19,53,27,1,0,-8,-9,5,1,0.5,7,1,5,3,-8,1,1,-1,-8,1,2,1,1,1
"281",530360103,114403,511044,2650,53,31,1,1,-8,-9,1,1,21,9,1,6,2,-8,3,1,-8,-8,0,-8,3,2,2
"282",114614552,114614,984230,77,61,12,1,1,-8,6,1,1,2,10,0,-8,-8,-8,2,1,-8,-8,3,-8,-8,79,2
"283",255183502,114614,984230,77,61,43,1,1,-8,12,1,1,14,8,0,1,1,-8,2,1,-8,-8,3,2,4,5,5
"284",610084104,114614,984230,77,61,35,0,1,-8,15,1,1,8,8,0,5,3,-8,3,1,-8,2,3,2,4,79,3
"285",610120101,610120,130700,76,61,59,0,1,-8,9,1,0,0,6,0,5,4,-8,4,0,62903,2,2,2,-8,3,4
"286",610120103,610120,130700,76,61,37,1,1,-8,16,1,0,20,7,1,1,2,-8,3,1,20904,-8,2,1,4,4,3
"287",114900431,114900,210900,110,41,32,0,0,-8,9,5,1,10,8,0,5,2,-8,3,1,62207,-8,5,2,4,3,3
"288",410813106,114900,210900,110,41,35,1,0,-8,-9,5,0,2,8,1,5,1,-8,4,1,50101,-8,5,2,3,3,3
"289",115057554,115057,343649,145,62,31,1,0,-8,12,1,0,3,6,1,5,3,-8,3,1,-8,-8,4,2,4,3,3
"290",620248104,115057,343649,145,62,31,0,0,-8,9,1,1,14,8,0,5,3,-8,2,1,-8,2,4,2,4,3,1
"291",620452105,115223,258178,1856,43,26,0,1,-8,9,1,1,10.5,10,0,5,2,-8,2,1,62903,-8,2,2,4,4,4
"292",620512105,115276,641388,2417,65,26,0,1,-8,9,1,0,14,8,0,2,1,-8,3,1,62219,-8,2,1,4,5,1
"293",620559104,115309,-9,3010,64,28,0,1,-8,6,1,0,5,8,0,5,2,-8,4,1,-8,8,1,1,-8,5,3
"294",520197101,115395,795683,23,52,62,1,0,-8,6,5,0,2,8,0,5,2,-8,5,1,-8,5,4,2,4,4,4
"295",520197102,115395,795683,23,52,59,0,0,-8,0,5,0,0,7,0,5,2,-8,5,0,-8,-8,4,2,5,3,2
"296",520197103,115395,795683,23,52,33,1,0,-8,9,5,0,5,9,1,5,4,-8,4,1,-8,6,4,4,3,2,2
"297",520197105,115395,795683,23,52,30,0,0,-8,15,5,0,20,8,0,5,3,-8,3,1,-8,-8,4,2,4,3,3
"298",620880104,115565,540808,2886,62,36,0,1,-8,16,1,1,0,8,0,2,2,-8,1,1,-8,-8,3,2,4,3,3
"299",370142103,115650,-9,66,37,40,1,0,-8,9,1,0,15,4,0,5,3,-8,3,1,-8,-8,3,2,4,3,3
"300",370142104,115650,-9,66,37,38,0,0,-8,6,1,0,2,8,0,5,2,-8,3,1,-8,2,3,2,2,2,3
"301",370142105,115650,-9,66,37,15,0,0,-8,9,1,1,7,7,0,-8,-8,-8,2,1,-8,-8,3,-8,-8,79,3
"302",115788431,115788,-9,11,32,10,0,1,-8,4,1,1,3,9,0,-8,-8,-8,1,0,-8,-8,5,-8,-8,5,5
"303",115788432,115788,-9,11,32,36,1,1,-8,9,1,1,10,7,1,5,3,-8,2,1,-8,-8,5,2,4,3,4
"304",320195106,115788,-9,11,32,36,0,1,-8,9,1,0,21,8,0,6,2,-8,2,1,-8,-8,5,2,5,1,5
"305",621273102,115905,220600,134,62,47,1,0,-8,12,1,1,5,6,0,5,4,-8,5,1,-8,5,2,2,4,1,2
"306",115961501,115961,344255,2591,53,36,0,1,-8,6,1,1,14,7,0,5,5,-8,5,1,-8,-8,2,2,2,2,2
"307",115961502,115961,344255,2591,53,10,1,1,-8,4,1,1,4,8,0,-8,-8,-8,1,1,-8,-8,2,-8,-8,79,1
"308",530179103,115961,344255,2591,53,36,1,1,-8,9,1,0,7,6,1,5,5,-8,3,1,-8,-8,2,2,2,3,3
"309",621341102,115966,795578,141,62,41,1,1,-8,9,1,1,35,7,1,4,-1,-8,2,1,-8,-8,0,2,3,3,4
"310",621341104,115966,795578,141,62,20,0,1,-8,13,1,1,1,8,0,5,2,-8,2,1,-8,-8,0,1,-8,4,3
"311",621341105,115966,795578,141,62,18,0,1,-8,11,1,0,2,7,0,5,2,-8,2,1,-8,-8,0,1,-8,79,2
"312",621341106,115966,795578,141,62,16,1,1,-8,9,1,0,3,9,0,5,2,-8,2,1,-8,-8,0,-8,-8,3,3
"313",115986501,115986,414362,2625,53,32,1,1,-8,12,1,0,6,7,0,2,2,-8,4,1,30102,-8,2,2,3,3,3
"314",530207103,115986,414362,2625,53,30,0,1,-8,13,1,0,2,7,0,2,2,-8,2,1,60601,-8,2,2,2,3,3
"315",621574101,116140,796800,144,62,50,1,0,-8,5,1,0,0,6,1,5,3,-8,3,1,-8,-8,2,2,4,3,4
"316",621574102,116140,796800,144,62,48,0,0,-8,-9,1,0,14,7,0,5,4,-8,3,1,50101,-8,2,2,4,5,5
"317",530387103,116178,981381,18,53,47,1,1,1,-9,1,1,7,7,1,5,4,-8,3,1,-8,-8,1,2,5,4,3
"318",530387105,116178,981381,18,53,45,0,1,-8,9,1,0,14,7,0,2,2,-8,1,1,-8,-8,1,2,5,4,4
"319",530387106,116178,981381,18,53,22,0,1,-8,6,1,0,0,7,1,3,3,-8,1,1,-8,6,1,-8,-8,5,5
"320",610241103,116553,567188,2007,44,36,1,1,-8,9,1,1,21,7,1,5,2,-8,3,1,-8,-8,3,2,3,1,1
"321",440781105,116587,721770,119,44,32,1,1,-8,13,1,1,10,6,0,2,2,-8,2,1,-8,-8,4,2,4,4,3
"322",440781107,116587,721770,119,44,29,0,1,-8,15,1,1,16,7,0,78,2,-8,3,1,-8,-8,4,1,4,3,3
"323",120096103,116939,132000,79,12,42,1,0,-8,12,5,0,7,7,1,6,4,-8,1,1,-8,-8,1,2,4,4,4
"324",120096104,116939,132000,79,12,41,0,0,-8,9,5,0,7,6,0,2,3,-8,2,1,-8,-8,1,2,2,2,2
"325",120096105,116939,132000,79,12,20,0,0,-8,13,1,1,4,8,0,6,2,-8,2,1,-8,-8,1,1,-8,79,2
"326",120096106,116939,132000,79,12,15,1,0,-8,9,5,0,0,7,0,-8,-8,-8,5,1,-8,-8,1,-8,-8,3,2
"327",620341105,117058,-9,136,62,37,0,0,-8,6,1,0,1,8,0,5,4,-8,3,1,-8,-8,8,2,4,5,4
"328",620341106,117058,-9,136,62,15,1,0,-8,8,1,1,1,10,0,-8,-8,-8,2,0,-8,-8,8,-8,-8,79,2
"329",620404102,620404,989995,142,62,59,1,0,-8,15,1,1,7,7,0,2,2,-8,3,1,-8,-8,2,2,4,3,3
"330",620404103,620404,989995,142,62,56,0,0,-8,6,1,0,2,8,0,6,2,-8,3,1,-8,-8,2,2,5,4,4
"331",117163502,117163,990945,142,62,10,1,1,-8,4,1,1,2,9,0,-8,-8,-8,3,1,-8,-8,2,-8,-8,79,3
"332",620457103,117163,990945,142,62,35,1,1,-8,9,1,1,2,7,1,6,4,-8,3,1,-8,-8,2,2,3,3,3
"333",620457431,117163,990945,142,62,31,0,1,-8,9,1,1,7,8,0,6,2,-8,3,1,-8,-8,2,2,4,3,2
"334",130417103,117324,-9,49,13,35,1,0,-8,9,5,0,0,-8,0,5,1,-8,3,1,-8,-8,2,2,5,1,5
"335",130417104,117324,-9,49,13,35,0,0,-8,6,5,0,1,7,0,5,3,-8,3,1,-8,-8,2,2,4,2,4
"336",130417105,117324,-9,49,13,13,1,0,-8,7,5,1,14,9,0,-8,-8,-8,1,1,-8,-8,2,-8,-8,79,3
"337",130649103,117517,462546,363,13,55,1,1,-8,9,1,1,5,7,1,5,2,-8,3,1,-8,-8,3,2,4,3,2
"338",130649104,117517,462546,363,13,56,0,1,-8,6,5,1,5,8,0,6,2,-8,3,1,-8,-8,3,2,2,4,3
"339",130649105,117517,462546,363,13,31,1,1,-8,9,1,1,14,8,1,5,2,-8,1,1,-8,-8,3,4,5,5,3
"340",130873102,117697,803280,48,13,38,1,1,-8,9,1,0,3,8,0,5,3,-8,1,1,-8,-8,4,2,2,1,1
"341",130873104,117697,803280,48,13,34,0,1,-8,0,1,0,0,6,0,5,4,-8,5,1,-8,-8,4,2,2,3,3
"342",130873105,117697,803280,48,13,13,0,1,-8,7,1,1,8,9,0,-8,-8,-8,1,1,-8,-8,4,-8,-8,4,3
"343",140001103,117819,815874,8297,14,27,0,0,-8,15,1,0,2,10,0,5,3,-8,2,1,-8,2,0,1,4,3,3
"344",140088104,117893,814293,8297,14,42,1,0,-8,9,1,1,14,7.5,0,5,2,-8,1,1,-8,-8,2,2,4,3,3
"345",621356103,118067,224100,143,62,64,0,1,-8,-9,1,0,28,6.5,0,6,5,-8,3,1,80000,4,1,2,-8,5,5
"346",140542101,118221,189129,72,14,55,0,0,-8,9,1,1,2,6,1,5,2,-8,5,1,-8,6,2,2,2,2,3
"347",140542102,118221,189129,72,14,59,1,0,-8,9,1,0,2,5,1,5,4,-8,1,0,80000,-8,2,2,4,1,2
"348",118404501,118404,220500,134,62,38,1,1,-8,18,1,1,7,6,0,2,2,-8,5,1,-8,-8,2,2,4,4,4
"349",621700103,118404,220500,134,62,34,0,1,-8,16,1,1,2,-8,0,2,2,-8,3,1,-8,-8,2,2,5,5,5
"350",140877103,118457,640336,175,11,46,0,0,-8,9,1,0,1,5,0,2,2,-8,3,1,62301,-8,0,2,4,2,2
"351",610163101,118499,983487,76,61,78,1,1,-8,16,1,0,28,8,0,2,2,-8,5,0,-8,3,1,2,-8,3,3
"352",130657101,119227,453883,363,13,48,0,1,-8,12,1,0,1,8,0,2,3,-8,3,1,-8,-8,0,2,3,2,3
"353",130657103,119227,453883,363,13,49,1,1,-8,-9,1,1,20,7,0,2,1,-8,3,1,40101,-8,0,2,4,5,5
"354",230628103,119374,122900,57,23,42,1,1,-8,8,1,0,10,6,1,3,3,-8,5,1,-8,-8,0,2,4,3,3
"355",230628104,119374,122900,57,23,41,0,1,-8,11,1,0,1,6,0,1,4,-8,5,1,-8,-8,0,2,3,1,1
"356",210778101,119455,837155,156,21,55,1,1,-8,9,1,0,2,6,0,2,3,-8,3,1,20904,-8,0,2,2,1,1
"357",210778102,119455,837155,156,21,57,0,1,-8,12,1,1,21,8,0,2,3,-8,3,1,-8,-8,0,2,4,4,4
"358",120001101,120001,131700,79,12,43,0,1,-8,12,5,0,10,6,0,3,2,-8,3,1,-8,-8,1,2,4,2,3
"359",120001102,120001,131700,79,12,47,1,1,-8,9,5,0,0,-8,1,2,3,-8,1,1,-8,-8,1,2,4,2,3
"360",120001103,120001,131700,79,12,18,0,1,-8,11,1,1,8,8,0,78,2,-8,5,1,-8,-8,1,1,-8,2,2
"361",120001401,120001,131700,79,12,11,0,1,-8,4,1,1,8,10,0,-8,-8,-8,1,1,-8,-8,1,-8,-8,79,3
"362",120004101,120004,131700,79,12,76,1,1,-8,12,5,1,14,6,0,2,2,-8,3,1,-8,3,0,2,-8,4,4
"363",120004102,120004,131700,79,12,75,0,1,-8,9,5,1,7,5,0,2,2,-8,5,1,-8,3,0,2,-8,2,2
"364",120007101,120007,131700,79,12,42,1,1,-8,16,1,0,5,5,1,2,5,-8,3,1,-8,-8,0,2,2,1,2
"365",120009101,120009,131700,79,12,58,1,1,-8,15,1,1,5,6,1,2,3,1998,3,1,-8,-8,1,2,4,3,3
"366",120009103,120009,131700,79,12,21,1,1,-8,14,1,1,20,8,0,3,3,-8,2,1,-8,-8,1,1,-8,79,2
"367",120009104,120009,131700,79,12,49,0,1,-8,16,1,1,5,-8,0,2,2,-8,3,1,-8,-8,1,2,2,3,3
"368",120012101,120012,726269,79,12,42,1,1,-8,15,1,1,1,8,1,2,4,-8,4,1,-8,-8,0,2,-8,5,5
"369",120012102,120012,726269,79,12,41,0,1,-8,-9,1,0,14,6,0,2,1,-8,3,1,60301,-8,0,2,4,2,2
"370",120012103,120012,726269,79,12,16,0,1,-8,11,1,1,3,7,0,-1,2,-8,3,1,-8,-8,0,-8,4,1,2
"371",120013101,120013,-9,79,12,45,0,1,-8,19,1,0,5,7,0,2,2,-8,3,1,20236,-8,0,2,4,2,2
"372",120013104,120013,-9,79,12,20,1,1,-8,13,1,1,0,10,1,3,2,-8,3,1,-8,-8,0,1,-8,79,3
"373",120016102,120016,-9,79,12,36,1,1,-8,6,1,1,0,6,0,1,3,-8,3,1,10530,-8,2,2,4,4,4
"374",120016432,120016,-9,79,12,59,0,1,-8,12,1,1,7,6,0,3,3,-8,3,1,80000,-8,2,2,4,3,4
"375",120018101,120018,-9,79,12,42,0,1,-8,16,1,1,2,7,0,2,5,-8,3,1,-8,-8,0,4,4,3,3
"376",120018102,120018,-9,79,12,19,0,1,-8,13,1,1,7,8,0,3,3,-8,2,1,-8,-8,0,1,-8,79,2
"377",120020101,120020,-9,79,12,58,0,1,-8,12,1,1,10,6,0,2,3,-8,3,1,-8,-8,0,2,4,3,3
"378",120023101,120023,131700,79,12,61,0,1,-8,9,1,0,1,5,0,3,4,-8,4,1,80000,-8,1,2,5,3,5
"379",120023102,120023,131700,79,12,62,1,1,-8,9,1,0,5,8,1,1,3,2000,5,1,40101,-8,1,2,3,5,5
"380",120023103,120023,131700,79,12,36,1,1,-8,16,1,0,2,7,0,2,3,2020,3,1,-8,-8,1,1,4,5,5
"381",120026101,120026,131700,79,12,50,0,1,-8,16,1,1,1,5,0,2,2,-8,5,1,-8,-8,0,2,4,3,3
"382",120026102,120026,131700,79,12,50,1,1,-8,15,1,1,14,-8,1,2,2,-8,4,1,-8,-8,0,2,2,2,2
"383",120029101,120029,131700,79,12,39,0,1,-8,12,1,1,0,5,1,3,2,-8,3,1,80000,-8,1,2,4,3,1
"384",120029102,120029,131700,79,12,42,1,1,-8,12,1,0,40,10,1,78,4,-8,4,1,-8,-8,1,2,3,3,3
"385",120029103,120029,131700,79,12,14,1,1,-8,7,1,1,8,10,0,-8,-8,-8,3,1,-8,-8,1,-8,-8,79,2
"386",120031101,120031,131700,79,12,64,0,1,-8,9,5,1,8,7,0,3,2,-8,3,1,-8,-8,1,2,4,3,3
"387",120031102,120031,131700,79,12,65,1,1,-8,9,5,0,4,6,0,6,2,-8,3,1,-8,-8,1,2,5,3,3
"388",120033101,120033,131700,79,12,69,0,1,-8,0,5,0,21,6,0,6,1,-8,1,1,-8,-8,0,2,5,4,3
"389",120033102,120033,131700,79,12,68,1,1,-8,-9,5,0,7,6,0,6,3,-8,2,0,-8,-8,0,2,4,3,5
"390",120033103,120033,131700,79,12,32,1,1,-8,15,1,0,5,7,0,2,3,-8,1,1,-8,-8,0,4,4,3,3
"391",120033701,120033,131700,79,12,30,0,1,-8,12,5,0,8,7,0,2,3,-8,1,1,60702,-8,0,-8,4,5,4
"392",120034101,120034,131700,79,12,67,1,1,-8,9,1,0,10,5,0,6,2,-8,3,1,-8,3,2,2,4,2,3
"393",120034104,120034,131700,79,12,66,0,1,-8,9,1,0,0,6,0,78,1,-8,1,1,-8,3,2,2,-8,3,3
"394",120038101,120038,167847,79,12,43,1,1,-8,12,1,1,7,7,0,2,5,-8,3,1,60319,-8,1,2,4,3,2
"395",120038102,120038,167847,79,12,42,0,1,-8,16,1,1,7,7,0,2,3,-8,3,1,-8,-8,1,2,4,3,2
"396",120038103,120038,167847,79,12,15,1,1,-8,8,1,1,60,8,0,-8,-8,-8,1,1,-8,-8,1,-8,-8,79,2
"397",120039101,120039,-9,79,12,39,0,1,-8,15,1,1,7,7,0,3,3,-8,1,1,-8,-8,2,2,4,3,3
"398",120039102,120039,-9,79,12,40,1,1,-8,15,1,0,2,-8,1,3,5,-8,3,1,-8,-8,2,2,3,4,4
"399",120039103,120039,-9,79,12,13,0,1,-8,7,1,1,4,7,0,-8,-8,-8,1,1,-8,-8,2,-8,-8,79,3
"400",120046102,120046,131800,79,12,66,1,1,-8,15,1,0,4,8,0,3,2,-8,4,1,-8,3,1,2,-8,3,2
"401",120050101,120050,131800,79,12,56,1,1,-8,9,1,1,1,7,1,2,3,-8,3,1,10544,-8,0,2,4,2,3
"402",120050102,120050,131800,79,12,51,0,1,-8,6,1,1,2,8,0,3,5,-8,3,1,30202,-8,0,2,2,2,4
"403",120056101,120056,764373,79,12,52,0,1,-8,16,1,1,1,7,0,2,2,-8,3,1,-8,-8,1,2,5,4,4
"404",120056102,120056,764373,79,12,55,1,1,-8,9,1,0,0,5,1,3,2,-8,3,1,-8,-8,1,2,4,4,4
"405",120057102,120057,-9,79,12,52,0,1,-8,16,1,1,0,7,0,2,3,-8,3,1,20603,-8,1,2,4,4,3
"406",120058101,120058,802322,79,12,60,0,1,-8,8,1,0,40,5,0,2,2,-8,5,0,-8,3,0,2,-8,3,3
"407",120058102,120058,802322,79,12,60,1,1,-8,9,1,0,10.5,6,0,2,2,-8,3,1,-8,-8,0,2,4,3,3
"408",120058103,120058,802322,79,12,24,1,1,-8,16,1,1,7,7,0,2,2,-8,3,1,-8,-8,0,1,4,3,3
"409",120063101,120063,390138,79,12,42,1,1,-8,16,1,0,7,8,0,2,4,-8,3,1,-8,-8,1,2,5,4,4
"410",120063102,120063,390138,79,12,44,0,1,-8,16,1,1,7,-8,0,2,2,-8,3,1,-8,-8,1,2,5,4,4
"411",120063103,120063,390138,79,12,18,1,1,-8,12,1,1,2,10,0,78,2,-8,1,1,-8,-8,1,1,-8,79,3
"412",120071101,120071,131800,79,12,47,0,1,-8,12,1,0,14,8,0,2,3,-8,1,1,-8,-8,0,2,5,1,1
"413",120071102,120071,131800,79,12,49,1,1,-8,12,1,0,8,8,1,6,2,-8,3,1,-8,4,0,2,4,3,4
"414",120071103,120071,131800,79,12,23,1,1,-8,14,1,1,28,10,0,2,3,-8,1,1,-8,-8,0,1,3,2,3
"415",120073101,120073,132000,79,12,69,1,0,1,-9,1,0,14,6,0,5,3,-8,2,0,80000,-8,0,2,2,3,4
"416",120073102,120073,132000,79,12,68,0,0,-8,-9,1,0,10.5,7,0,5,5,-8,5,0,62903,5,0,2,-8,3,3
"417",120074101,120074,132000,79,12,69,1,0,-8,0,1,0,14,6,0,5,2,-8,2,0,-8,4,0,2,2,3,2
"418",120074102,120074,132000,79,12,70,0,0,-8,0,1,0,21,5,0,5,2,-8,3,1,-8,4,0,2,-8,3,3
"419",120075101,120075,132000,79,12,69,1,0,-8,0,5,0,20,6,1,5,4,-8,4,0,-8,4,0,2,4,4,3
"420",120075102,120075,132000,79,12,70,0,0,-8,0,5,0,14,5,0,5,4,-8,4,0,-8,6,0,2,-8,5,4
